dataset,model_family,model_checkpoint,method,decision_mode,class_order,target_class,cost_matrix_C_true_pred,cost_matrix_meaning,target_recall_floor,accuracy_floor,accuracy_floor_metric,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,calibration_nll_before,calibration_nll_after,confusion_matrix_rows_true_cols_pred,run,metrics_file,config_file,phase,nicme_logit_cost_scale,cs_lambda,class_names,floor_accuracy_value,target_recall_floor_met,accuracy_floor_met,all_floors_met,confusion_matrix,elapsed_seconds,best_val_selection_score,best_val_normalized_atc,best_val_target_recall,best_val_target_fnr,best_val_accuracy,best_val_balanced_accuracy,best_val_epoch,last_val_selection_score,last_val_normalized_atc,last_val_target_recall,last_val_accuracy,tag,threshold,calibration_selection_score,calibration_target_recall,calibration_accuracy,calibration_normalized_atc
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.923828125,0.939833073359432,0.5452176416808214,0.3590475709290227,0.1842189513271175,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1_04-28_06-49,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1_04-28_06-49/metrics_20260428_064929_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/044_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1.json,stop2a_nicme_tuning,0.05,0.1,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",43.71217441558838,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0375,0.375,0.96875,0.03125,0.6888888888888889,0.4375,0.765625,0.765625,0.7555385790679908,0.044625390625,0.927734375,0.9347875251165724,0.6133943688172133,0.4214544764982722,0.2060138210654258,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25_04-28_06-50,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25_04-28_06-50/metrics_20260428_065013_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/045_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25.json,stop2a_nicme_tuning,0.05,0.25,"[""benign"", ""malignant""]",0.765625,False,False,False,"[[18, 14], [1, 31]]",44.68574666976929,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.927734375,0.9347875251165724,0.5543926744386611,0.36810294493452,0.150802375352406,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25_04-28_06-50,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25_04-28_06-50/metrics_20260428_065013_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/045_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25.json,stop2a_nicme_tuning,0.05,0.25,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",44.68574666976929,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0484375,0.484375,0.9375,0.0625,0.7317073170731707,0.34375,0.796875,0.796875,0.7927770859277707,0.0554847656249999,0.923828125,0.939833073359432,0.6091486006113283,0.4172095309558757,0.2384275216609239,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1_04-28_06-50,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1_04-28_06-50/metrics_20260428_065056_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/046_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1.json,stop2a_nicme_tuning,0.1,0.1,"[""benign"", ""malignant""]",0.796875,False,False,False,"[[21, 11], [2, 30]]",43.23335099220276,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.923828125,0.939833073359432,0.5452103932860921,0.3590413693891676,0.1842088447772517,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1_04-28_06-50,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1_04-28_06-50/metrics_20260428_065056_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/046_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1.json,stop2a_nicme_tuning,0.1,0.1,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",43.23335099220276,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0375,0.375,0.96875,0.03125,0.6888888888888889,0.4375,0.765625,0.765625,0.7555385790679908,0.044625390625,0.927734375,0.9347875251165724,0.6133847610080965,0.4214451668487661,0.2060076417401432,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25_04-28_06-51,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25_04-28_06-51/metrics_20260428_065144_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/047_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25.json,stop2a_nicme_tuning,0.1,0.25,"[""benign"", ""malignant""]",0.765625,False,False,False,"[[18, 14], [1, 31]]",47.763184785842896,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.927734375,0.9347875251165724,0.5543769334114361,0.3680887916764924,0.1507910146535555,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25_04-28_06-51,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25_04-28_06-51/metrics_20260428_065144_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/047_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25.json,stop2a_nicme_tuning,0.1,0.25,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",47.763184785842896,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0375,0.375,0.96875,0.03125,0.6888888888888889,0.4375,0.765625,0.765625,0.7555385790679908,0.044625390625,0.927734375,0.9347875251165724,0.6133874756748594,0.4214478192192639,0.2060092156752944,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25_04-28_06-52,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25_04-28_06-52/metrics_20260428_065228_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/048_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25.json,stop2a_nicme_tuning,0.2,0.25,"[""benign"", ""malignant""]",0.765625,False,False,False,"[[18, 14], [1, 31]]",43.35975217819214,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.927734375,0.9347875251165724,0.5543812571382091,0.3680927727907731,0.1507938495479158,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25_04-28_06-52,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25_04-28_06-52/metrics_20260428_065228_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/048_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25.json,stop2a_nicme_tuning,0.2,0.25,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",43.35975217819214,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.021875,0.21875,0.96875,0.03125,0.8857142857142857,0.125,0.921875,0.921875,0.921702960606802,0.0218812499999999,0.943359375,0.9358940798910612,0.5053225919590518,0.3180051540001348,0.2959365490823984,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025_04-28_06-44,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025_04-28_06-44/metrics_20260428_064410_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/037_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025.json,stop2a_nicme_tuning,0.025,0.0,"[""benign"", ""malignant""]",0.921875,False,True,False,"[[28, 4], [1, 31]]",35.11236572265625,0.02973,0.02969,0.9688,0.03125,0.8438,0.8438,3.0,0.02973,0.02969,0.9688,0.8438,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.943359375,0.9358940798910612,0.3892434937358278,0.2223713123970474,0.2079884029126471,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025_04-28_06-44,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025_04-28_06-44/metrics_20260428_064410_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/037_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025.json,stop2a_nicme_tuning,0.025,0.0,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",35.11236572265625,0.02973,0.02969,0.9688,0.03125,0.8438,0.8438,3.0,0.02973,0.02969,0.9688,0.8438,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0203125,0.203125,0.96875,0.03125,0.9117647058823528,0.09375,0.9375,0.9375,0.9374389051808408,0.02031875,0.94921875,0.9489317462066356,0.4562777979475847,0.2749956219698836,0.2750213043764233,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05_04-28_06-44,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05_04-28_06-44/metrics_20260428_064448_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/038_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05.json,stop2a_nicme_tuning,0.05,0.0,"[""benign"", ""malignant""]",0.9375,False,True,False,"[[29, 3], [1, 31]]",38.12091565132141,0.01406,0.01406,1.0,0.0,0.8594,0.8594,4.0,0.02973,0.02969,0.9688,0.8438,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0484375,0.484375,1.0,0.0,0.5079365079365079,0.96875,0.515625,0.515625,0.3671451355661882,0.1602441406249999,0.94921875,0.9489317462066356,0.3345732681504738,0.1850220606392424,0.1567764874708375,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05_04-28_06-44,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05_04-28_06-44/metrics_20260428_064448_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/038_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05.json,stop2a_nicme_tuning,0.05,0.0,"[""benign"", ""malignant""]",0.515625,True,False,False,"[[1, 31], [0, 32]]",38.12091565132141,0.01406,0.01406,1.0,0.0,0.8594,0.8594,4.0,0.02973,0.02969,0.9688,0.8438,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0203125,0.203125,0.96875,0.03125,0.9117647058823528,0.09375,0.9375,0.9375,0.9374389051808408,0.02031875,0.9462890625,0.9449270767339988,0.4775109072013075,0.2939284255232639,0.2886073384433985,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1_04-28_06-45,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1_04-28_06-45/metrics_20260428_064528_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/039_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1.json,stop2a_nicme_tuning,0.1,0.0,"[""benign"", ""malignant""]",0.9375,False,True,False,"[[29, 3], [1, 31]]",39.2900116443634,0.01566,0.01562,1.0,0.0,0.8438,0.8438,4.0,0.02973,0.02969,0.9688,0.8438,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9462890625,0.9449270767339988,0.362172024657037,0.2055787412857423,0.1764746210500876,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1_04-28_06-45,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1_04-28_06-45/metrics_20260428_064528_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/039_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1.json,stop2a_nicme_tuning,0.1,0.0,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",39.2900116443634,0.01566,0.01562,1.0,0.0,0.8438,0.8438,4.0,0.02973,0.02969,0.9688,0.8438,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0203125,0.203125,0.96875,0.03125,0.9117647058823528,0.09375,0.9375,0.9375,0.9374389051808408,0.02031875,0.9736328125,0.9767441302828984,0.4425085123420608,0.2631246217986793,0.2750790119171142,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2_04-28_06-46,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2_04-28_06-46/metrics_20260428_064615_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/040_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2.json,stop2a_nicme_tuning,0.2,0.0,"[""benign"", ""malignant""]",0.9375,False,True,False,"[[29, 3], [1, 31]]",47.42142343521118,0.01406,0.01406,1.0,0.0,0.8594,0.8594,6.0,0.01406,0.01406,1.0,0.8594,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0484375,0.484375,1.0,0.0,0.5079365079365079,0.96875,0.515625,0.515625,0.3671451355661882,0.1602441406249999,0.9736328125,0.9767441302828984,0.3096914145749154,0.1680155482248855,0.159449625282795,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2_04-28_06-46,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2_04-28_06-46/metrics_20260428_064615_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/040_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2.json,stop2a_nicme_tuning,0.2,0.0,"[""benign"", ""malignant""]",0.515625,True,False,False,"[[1, 31], [0, 32]]",47.42142343521118,0.01406,0.01406,1.0,0.0,0.8594,0.8594,6.0,0.01406,0.01406,1.0,0.8594,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.025,0.25,0.96875,0.03125,0.8378378378378378,0.1875,0.890625,0.890625,0.8899533284205354,0.02500625,0.9677734375,0.9695743427126642,0.5165628012585295,0.329686784995485,0.2745040468871593,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35_04-28_06-46,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35_04-28_06-46/metrics_20260428_064659_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/041_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35.json,stop2a_nicme_tuning,0.35,0.0,"[""benign"", ""malignant""]",0.890625,False,True,False,"[[26, 6], [1, 31]]",43.682228326797485,0.01406,0.01406,1.0,0.0,0.8594,0.8594,5.0,0.01406,0.01406,1.0,0.8594,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9677734375,0.9695743427126642,0.4072741413663768,0.242253741178812,0.1803167401950714,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35_04-28_06-46,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35_04-28_06-46/metrics_20260428_064659_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/041_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35.json,stop2a_nicme_tuning,0.35,0.0,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",43.682228326797485,0.01406,0.01406,1.0,0.0,0.8594,0.8594,5.0,0.01406,0.01406,1.0,0.8594,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.03125,0.3125,0.96875,0.03125,0.7560975609756098,0.3125,0.828125,0.828125,0.8246575342465754,0.031734765625,0.9580078125,0.96166135054702,0.5529644451670371,0.3637055805983053,0.2697868570685386,,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5_04-28_06-47,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5_04-28_06-47/metrics_20260428_064759_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/042_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5.json,stop2a_nicme_tuning,0.5,0.0,"[""benign"", ""malignant""]",0.828125,False,False,False,"[[22, 10], [1, 31]]",60.67417287826538,0.01566,0.01562,1.0,0.0,0.8438,0.8438,6.0,0.01566,0.01562,1.0,0.8438,,,,,,
breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9580078125,0.96166135054702,0.4600475420483285,0.2857249749697566,0.2023983283913414,0.5,,,,stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5_04-28_06-47,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5_04-28_06-47/metrics_20260428_064759_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/042_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5.json,stop2a_nicme_tuning,0.5,0.0,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",60.67417287826538,0.01566,0.01562,1.0,0.0,0.8438,0.8438,6.0,0.01566,0.01562,1.0,0.8438,,,,,,
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.096875,0.96875,0.875,0.125,0.56,0.6875,0.59375,0.59375,0.5588547189819725,0.1986390624999999,0.6123046875,0.6213663738133627,0.6798646026065318,0.4870054071647584,0.0714298272505402,,,,,stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1_04-28_07-11,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1_04-28_07-11/metrics_20260428_071109_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/079_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1.json,stop2a_nicme_tuning,0.025,0.1,"[""benign"", ""malignant""]",0.59375,False,False,False,"[[10, 22], [4, 28]]",30.297670602798465,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156,,,,,,
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.6123046875,0.6213663738133627,0.6820197249965568,0.488965373830925,0.0598292090337047,2.35,,,,stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1_04-28_07-11,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1_04-28_07-11/metrics_20260428_071109_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/079_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1.json,stop2a_nicme_tuning,0.025,0.1,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",30.297670602798465,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156,,,,,,
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.096875,0.96875,0.875,0.125,0.56,0.6875,0.59375,0.59375,0.5588547189819725,0.1986390624999999,0.6123046875,0.6213663738133627,0.6798646026065318,0.4870054071647584,0.0714298272505402,,,,,stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1_04-28_07-11,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1_04-28_07-11/metrics_20260428_071138_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/080_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1.json,stop2a_nicme_tuning,0.05,0.1,"[""benign"", ""malignant""]",0.59375,False,False,False,"[[10, 22], [4, 28]]",29.131672382354736,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156,,,,,,
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.6123046875,0.6213663738133627,0.6820197249965568,0.488965373830925,0.0598292090337047,2.35,,,,stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1_04-28_07-11,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1_04-28_07-11/metrics_20260428_071138_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/080_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1.json,stop2a_nicme_tuning,0.05,0.1,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",29.131672382354736,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156,,,,,,
breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.2015625,2.015625,0.625,0.375,0.6896551724137931,0.28125,0.671875,0.671875,0.6711524345485687,0.709391015625,0.7275390625,0.7053883169273453,0.6456645501924729,0.4533935364166834,0.1121294125914573,,,,,stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25_04-28_07-12,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25_04-28_07-12/metrics_20260428_071223_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/081_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25.json,stop2a_nicme_tuning,0.05,0.25,"[""benign"", ""malignant""]",0.671875,False,False,False,"[[23, 9], [12, 20]]",45.81228113174439,0.08505,0.06406,0.9062,0.09375,0.7812,0.7812,5.0,0.1382,0.07812,0.9062,0.6406,,,,,,
