phase,dataset,model_family,model_checkpoint,method,decision_mode,nicme_logit_cost_scale,cs_lambda,target_class,class_names,cost_matrix_C_true_pred,target_recall_floor,accuracy_floor,accuracy_floor_metric,floor_accuracy_value,target_recall_floor_met,accuracy_floor_met,all_floors_met,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,confusion_matrix,run,metrics_file,config_file,elapsed_seconds,best_val_selection_score,best_val_normalized_atc,best_val_target_recall,best_val_target_fnr,best_val_accuracy,best_val_balanced_accuracy,best_val_epoch,last_val_selection_score,last_val_normalized_atc,last_val_target_recall,last_val_accuracy
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.05,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.6875,False,False,False,0.059375,0.59375,0.9375,0.0625,0.625,0.5625,0.6875,0.6875,0.6666666666666667,0.07265625,0.8125,0.8357844562339967,0.6883567541803189,0.49521017165925973,0.18297694995999336,,"[[30, 2], [18, 14]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05_04-28_06-34,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05_04-28_06-34/metrics_20260428_063436_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/014_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05.json,24.722150087356567,0.1338,0.09062,0.875,0.125,0.6562,0.6562,4.0,0.1338,0.09062,0.875,0.6562
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.05,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8125,0.8357844562339967,0.6836966392519594,0.49055414379445733,0.17845626259712954,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05_04-28_06-34,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05_04-28_06-34/metrics_20260428_063436_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/014_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05.json,24.722150087356567,0.1338,0.09062,0.875,0.125,0.6562,0.6562,4.0,0.1338,0.09062,0.875,0.6562
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.1,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.6875,False,False,False,0.0734375,0.734375,0.90625,0.09375,0.6304347826086957,0.53125,0.6875,0.6875,0.6717948717948719,0.09375,0.8125,0.8342648639038148,0.6884103232931892,0.49526364628355823,0.18331573531031609,,"[[29, 3], [17, 15]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1_04-28_06-34,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1_04-28_06-34/metrics_20260428_063459_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/015_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1.json,23.333199977874756,0.1178,0.08594,0.875,0.125,0.7031,0.7031,4.0,0.1178,0.08594,0.875,0.7031
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.1,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8125,0.8342648639038148,0.6837861028218389,0.4906428846671029,0.17913339357084224,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1_04-28_06-34,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1_04-28_06-34/metrics_20260428_063459_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/015_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1.json,23.333199977874756,0.1178,0.08594,0.875,0.125,0.7031,0.7031,4.0,0.1178,0.08594,0.875,0.7031
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.2,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.6875,False,False,False,0.059375,0.59375,0.9375,0.0625,0.625,0.5625,0.6875,0.6875,0.6666666666666667,0.07265625,0.8095703125,0.8309728961441203,0.6892110396013308,0.49606418406704,0.18388759531080723,,"[[30, 2], [18, 14]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_06-35,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_06-35/metrics_20260428_063523_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/016_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2.json,23.690141916275024,0.1227,0.0875,0.875,0.125,0.6875,0.6875,3.0,0.1594,0.1016,0.8438,0.6875
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.2,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8095703125,0.8309728961441203,0.6853597287378169,0.49221510795600953,0.18027645328732167,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_06-35,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_06-35/metrics_20260428_063523_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/016_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2.json,23.690141916275024,0.1227,0.0875,0.875,0.125,0.6875,0.6875,3.0,0.1594,0.1016,0.8438,0.6875
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.35,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.65625,False,False,False,0.0765625,0.765625,0.90625,0.09375,0.6041666666666666,0.59375,0.65625,0.65625,0.6333333333333333,0.1048828125,0.8115234375,0.8283756103113871,0.6903218687651974,0.497174816669379,0.15362995769828558,,"[[29, 3], [19, 13]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_06-35,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_06-35/metrics_20260428_063544_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/017_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35.json,21.103237628936768,0.1227,0.0875,0.875,0.125,0.6875,0.6875,2.0,0.1401,0.09219,0.875,0.6406
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.35,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8115234375,0.8283756103113871,0.6875417137205015,0.49439553726414676,0.15101041753477706,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_06-35,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_06-35/metrics_20260428_063544_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/017_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35.json,21.103237628936768,0.1227,0.0875,0.875,0.125,0.6875,0.6875,2.0,0.1401,0.09219,0.875,0.6406
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.5,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.65625,False,False,False,0.0765625,0.765625,0.90625,0.09375,0.6041666666666666,0.59375,0.65625,0.65625,0.6333333333333333,0.1048828125,0.8232421875,0.8300952790408105,0.6898552365845901,0.49670824247367606,0.15330051071941853,,"[[29, 3], [19, 13]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_06-36,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_06-36/metrics_20260428_063608_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/018_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5.json,23.810426712036133,0.1227,0.0875,0.875,0.125,0.6875,0.6875,4.0,0.1227,0.0875,0.875,0.6875
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.5,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8232421875,0.8300952790408105,0.6866198213970485,0.4934741266769038,0.15035171770768674,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_06-36,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_06-36/metrics_20260428_063608_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/018_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5.json,23.810426712036133,0.1227,0.0875,0.875,0.125,0.6875,0.6875,4.0,0.1227,0.0875,0.875,0.6875
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.025,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.90625,False,True,False,0.065625,0.65625,0.875,0.125,0.9333333333333333,0.0625,0.90625,0.90625,0.906158357771261,0.10172499999999998,0.9580078125,0.9704947857776691,0.6039456975098049,0.4114170040079589,0.3541017174720764,,"[[30, 2], [4, 28]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-56,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-56/metrics_20260428_065635_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/055_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1.json,36.63370966911316,0.01094,0.01094,1.0,0.0,0.8906,0.8906,3.0,0.05002,0.04531,0.9375,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.025,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9580078125,0.9704947857776691,0.5286584198792483,0.339550491498687,0.3040968386088589,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-56,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-56/metrics_20260428_065635_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/055_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1.json,36.63370966911316,0.01094,0.01094,1.0,0.0,0.8906,0.8906,3.0,0.05002,0.04531,0.9375,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.05,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.953125,False,True,False,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135531,0.01875625,0.9599609375,0.9726824129652963,0.6011191567900078,0.40870532987558167,0.39962379261851305,,"[[30, 2], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-57,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-57/metrics_20260428_065712_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/056_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1.json,36.35754036903381,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.05,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9599609375,0.9726824129652963,0.524122326216015,0.33566117505838533,0.3486264601487895,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-57,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-57/metrics_20260428_065712_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/056_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1.json,36.35754036903381,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.05,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.953125,False,True,False,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135531,0.01875625,0.95703125,0.9709119862153615,0.5909394148753472,0.39876051324629036,0.39330118428915745,,"[[30, 2], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-57,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-57/metrics_20260428_065748_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/057_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25.json,36.28485608100891,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.05,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.95703125,0.9709119862153615,0.5071938723696697,0.3200628203293202,0.33681997107030504,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-57,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-57/metrics_20260428_065748_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/057_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25.json,36.28485608100891,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.1,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.953125,False,True,False,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135531,0.01875625,0.9580078125,0.970357677515561,0.6029658571699885,0.4105216623007648,0.40056399721652264,,"[[30, 2], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-58,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-58/metrics_20260428_065824_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/058_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1.json,35.54741311073303,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.1,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9580078125,0.970357677515561,0.5274003976514667,0.33876081162334276,0.3504079802982589,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-58,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-58/metrics_20260428_065824_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/058_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1.json,35.54741311073303,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.1,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.953125,False,True,False,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135531,0.01875625,0.95703125,0.9709119862153615,0.5912307325306811,0.3990383303750951,0.3934907810762525,,"[[30, 2], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-58,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-58/metrics_20260428_065900_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/059_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25.json,36.26115322113037,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.1,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.95703125,0.9709119862153615,0.507634859830361,0.3204341547565719,0.3371531271987908,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-58,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-58/metrics_20260428_065900_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/059_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25.json,36.26115322113037,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.2,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.953125,False,True,False,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135531,0.01875625,0.95703125,0.9709119862153615,0.591057253076988,0.39888017231051687,0.393315153196454,,"[[30, 2], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-59,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-59/metrics_20260428_065936_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/060_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25.json,36.42791271209717,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.2,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.95703125,0.9709119862153615,0.5074432744533409,0.32032155546604135,0.3368539995248185,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-59,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-59/metrics_20260428_065936_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/060_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25.json,36.42791271209717,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.025,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.9375,False,True,False,0.0484375,0.484375,0.90625,0.09375,0.9666666666666667,0.03125,0.9375,0.9375,0.9374389051808407,0.06469375,0.9609375,0.9757103930873472,0.46717514342169375,0.28290790551406125,0.2923739142715931,,"[[31, 1], [3, 29]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025_04-28_06-52,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025_04-28_06-52/metrics_20260428_065259_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/049_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025.json,31.701432466506958,0.0125,0.0125,1.0,0.0,0.875,0.875,2.0,0.05002,0.04531,0.9375,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.025,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9609375,0.9757103930873472,0.3340879084234353,0.17898654984973716,0.1884428455786606,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025_04-28_06-52,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025_04-28_06-52/metrics_20260428_065259_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/049_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025.json,31.701432466506958,0.0125,0.0125,1.0,0.0,0.875,0.875,2.0,0.05002,0.04531,0.9375,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.05,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.90625,False,True,False,0.0515625,0.515625,0.90625,0.09375,0.90625,0.09375,0.90625,0.90625,0.90625,0.06781874999999998,0.9609375,0.9745707588772144,0.47865393952006824,0.2936288104260747,0.28814886417239904,,"[[29, 3], [3, 29]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05_04-28_06-53,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05_04-28_06-53/metrics_20260428_065332_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/050_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05.json,32.21714162826538,0.0125,0.0125,1.0,0.0,0.875,0.875,2.0,0.05002,0.04531,0.9375,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.05,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9609375,0.9745707588772144,0.34754694603712,0.18970079081667052,0.18264535190632164,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05_04-28_06-53,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05_04-28_06-53/metrics_20260428_065332_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/050_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05.json,32.21714162826538,0.0125,0.0125,1.0,0.0,0.875,0.875,2.0,0.05002,0.04531,0.9375,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.1,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.953125,False,True,False,0.0328125,0.328125,0.9375,0.0625,0.967741935483871,0.03125,0.953125,0.953125,0.9531135531135531,0.037037499999999994,0.9755859375,0.9823935198018087,0.37956924320538415,0.208618626937086,0.24907108396291733,,"[[31, 1], [2, 30]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1_04-28_06-54,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1_04-28_06-54/metrics_20260428_065408_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/051_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1.json,36.57017779350281,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.05548,0.04844,0.9375,0.7969
